
臺灣 Taiwan,#genre#
HBO Hits, http://xyt.186738613.xyz/Smartv.php?id=Hbohits
HBO Signature, http://xyt.186738613.xyz/Smartv.php?id=Hbosignature
HBO_HD, http://xyt.186738613.xyz/Smartv.php?id=hbohd_twn
HBO_HITS, http://xyt.186738613.xyz/Smartv.php?id=hbohits_twn
Hits Movie, http://xyt.186738613.xyz/Smartv.php?id=Hitsmovie
Hits, http://xyt.186738613.xyz/Smartv.php?id=Hits
Hollywood Movies, http://xyt.186738613.xyz/Smartv.php?id=hollywoodmovies_twn
Movies Now HD, http://xyt.186738613.xyz/Smartv.php?id=moviesnow_raj
One, http://xyt.186738613.xyz/Smartv.php?id=One_mega
Paramount Network, http://xyt.186738613.xyz/Smartv.php?id=Paramountnetwork
Rock Actions, http://xyt.186738613.xyz/Smartv.php?id=Rockaction
Rock Entertainment, http://xyt.186738613.xyz/Smartv.php?id=Rockentertain
SCM, http://xyt.186738613.xyz/Smartv.php?id=Weishimovie
Sony Pix HD, http://xyt.186738613.xyz/Smartv.php?id=sonypix_mega
Star Movies HD, http://xyt.186738613.xyz/Smartv.php?id=starmovies_raj
Thrill, http://xyt.186738613.xyz/Smartv.php?id=Thrill
Warner TV, http://xyt.186738613.xyz/Smartv.php?id=WarnerTV
tvN Movie, http://xyt.186738613.xyz/Smartv.php?id=Tvnmovie
大愛2台, http://xyt.186738613.xyz/Smartv.php?id=catchplay_twn
龍華電影, http://xyt.186738613.xyz/Smartv.php?id=xingwei_movie
東森洋片, http://xyt.186738613.xyz/Smartv.php?id=ettvwestern
東森電影, http://xyt.186738613.xyz/Smartv.php?id=ettvmovie
美亞電影, http://xyt.186738613.xyz/Smartv.php?id=meiyamovie_twn
龍華洋片, http://xyt.186738613.xyz/Smartv.php?id=lunghuawestern_twn
龍祥时代, http://xyt.186738613.xyz/Smartv.php?id=lungxiangtime_twn
紀錄 Documentary,#genre#
AFC 亞洲旅遊台, http://xyt.186738613.xyz/Smartv.php?id=asiatravel_twn
Animal Planet (Eng), http://xyt.186738613.xyz/Smartv.php?id=AnimalPlanet
Animal_Planet, http://xyt.186738613.xyz/Smartv.php?id=animalplanet_twn
Asia Travel, http://xyt.186738613.xyz/Smartv.php?id=asiatravel_twn
BBC Earth HD, http://xyt.186738613.xyz/Smartv.php?id=bbcearth_twn
BBC Earth Lifestyle, http://xyt.186738613.xyz/Smartv.php?id=bbclifestyle_twn
CI, http://xyt.186738613.xyz/Smartv.php?id=ci_twn
Discovery Asia, http://xyt.186738613.xyz/Smartv.php?id=discoverytwn_twn
Discovery HD, http://xyt.186738613.xyz/Smartv.php?id=discoveryhd_twn
Fashion TV, http://xyt.186738613.xyz/Smartv.php?id=fashiontv_twn
Foodnetwork Hd, http://xyt.186738613.xyz/Smartv.php?id=Foodnetwork_mega
HGTV, http://xyt.186738613.xyz/Smartv.php?id=HGTV
History, http://xyt.186738613.xyz/Smartv.php?id=History
MTV Live, http://xyt.186738613.xyz/Smartv.php?id=mtvhd_twn
NatGeo HD, http://xyt.186738613.xyz/Smartv.php?id=Natgeo
NatGeo Wild HD, http://xyt.186738613.xyz/Smartv.php?id=Natgeowild
NatGeo_Wild HD, http://xyt.186738613.xyz/Smartv.php?id=natgeowild_twn
Natgeo_HD, http://xyt.186738613.xyz/Smartv.php?id=natgeohd_twn
TLC, http://xyt.186738613.xyz/Smartv.php?id=Tlc
TLC Asia, http://xyt.186738613.xyz/Smartv.php?id=tlc_twn
亞洲美食, http://xyt.186738613.xyz/Smartv.php?id=afc_twn
美食星球, http://xyt.186738613.xyz/Smartv.php?id=foodplanet_twn
新聞 News,#genre#
ABC News, http://xyt.186738613.xyz/Smartv.php?id=abcnews_glo
Al-Jazeera, http://xyt.186738613.xyz/Smartv.php?id=aljazeera_twn
BBC World News, http://xyt.186738613.xyz/Smartv.php?id=Bbcnews
BBC World News, http://xyt.186738613.xyz/Smartv.php?id=bbcnews_twn
Bloomberg News, http://xyt.186738613.xyz/Smartv.php?id=bloomberg_twn
CBS HD, http://xyt.186738613.xyz/Smartv.php?id=cbshd_glo
CBSN HD, http://xyt.186738613.xyz/Smartv.php?id=cbsn_glo
CGTN, http://xyt.186738613.xyz/Smartv.php?id=CGTN
CNA, http://xyt.186738613.xyz/Smartv.php?id=cna
CNBC, http://xyt.186738613.xyz/Smartv.php?id=cnbc_twn
CNN International, http://xyt.186738613.xyz/Smartv.php?id=Cnn
CNN(備用), http://xyt.186738613.xyz/Smartv.php?id=cnn_twn
DW (Deutsch), http://xyt.186738613.xyz/Smartv.php?id=dw_twn
Fox News, http://xyt.186738613.xyz/Smartv.php?id=foxnews_twn
France 24, http://xyt.186738613.xyz/Smartv.php?id=france24_twn
NHK World, http://xyt.186738613.xyz/Smartv.php?id=nhkworld_japan
Skynews, http://xyt.186738613.xyz/Smartv.php?id=skynews_antik
東森財經新聞, http://xyt.186738613.xyz/Smartv.php?id=ettvcaijing_twn
兒童 Kids,#genre#
Animax, http://xyt.186738613.xyz/Smartv.php?id=Animax
Baby TV Eng, http://xyt.186738613.xyz/Smartv.php?id=Babytv
Baby TV, http://xyt.186738613.xyz/Smartv.php?id=babytv_twn
Boomerang Taiwan, http://xyt.186738613.xyz/Smartv.php?id=boomerang_twn
Boomerang, http://xyt.186738613.xyz/Smartv.php?id=Boomerang
CBeebies, http://xyt.186738613.xyz/Smartv.php?id=Cbeebies
Cartoon Network, http://xyt.186738613.xyz/Smartv.php?id=Cn
Disney Taiwan, http://xyt.186738613.xyz/Smartv.php?id=disneytwn_twn
Kids TV, http://xyt.186738613.xyz/Smartv.php?id=KidsTV
MiaoMi, http://xyt.186738613.xyz/Smartv.php?id=MiaoMi
Momo TV, http://xyt.186738613.xyz/Smartv.php?id=momo1_twn
Nick Jr, http://xyt.186738613.xyz/Smartv.php?id=Nickjr
Nickelodeon, http://xyt.186738613.xyz/Smartv.php?id=Nickelodeon
東森幼幼 Yoyo TV, http://xyt.186738613.xyz/Smartv.php?id=yoyo_twn
靖天卡通台, http://xyt.186738613.xyz/Smartv.php?id=jingtiancartoon_twn
泰國 Thailand,#genre#
Amarin, http://xyt.186738613.xyz/Smartv.php?id=amarin_pat
Ch 8, http://xyt.186738613.xyz/Smartv.php?id=ch8_pat
Channel 3 Thailand, http://xyt.186738613.xyz/Smartv.php?id=ch3_pat
Channel 5 Thailand, http://xyt.186738613.xyz/Smartv.php?id=ch5_pat
Channel 7 Thailand, http://xyt.186738613.xyz/Smartv.php?id=ch7_pat
Gmm Channel, http://xyt.186738613.xyz/Smartv.php?id=gmmchannel_pat
GmmOne, http://xyt.186738613.xyz/Smartv.php?id=gmmone_pat
MCOT HD Thailand-1, http://xyt.186738613.xyz/Smartv.php?id=mcot_pat
Mono, http://xyt.186738613.xyz/Smartv.php?id=mono_pat
Nation, http://xyt.186738613.xyz/Smartv.php?id=nation_pat
Nbt, http://xyt.186738613.xyz/Smartv.php?id=nbt_pat
New, http://xyt.186738613.xyz/Smartv.php?id=new_pat
PPTV Thailand1, http://xyt.186738613.xyz/Smartv.php?id=pptv_pat
TPTV, http://xyt.186738613.xyz/Smartv.php?id=tptv_pat
Thai Thai, http://xyt.186738613.xyz/Smartv.php?id=thaithai_pat
Thairath, http://xyt.186738613.xyz/Smartv.php?id=thairath_pat
Tnn24, http://xyt.186738613.xyz/Smartv.php?id=tnn24_pat
Workpoint, http://xyt.186738613.xyz/Smartv.php?id=workpoint_pat
tpbs, http://xyt.186738613.xyz/Smartv.php?id=tpbs_pat
英國 United Kingdom,#genre#
Al-Jazeera, http://xyt.186738613.xyz/Smartv.php?id=aljazeera_twn
Animal Planet (Eng), http://xyt.186738613.xyz/Smartv.php?id=AnimalPlanet
Axn HD, http://xyt.186738613.xyz/Smartv.php?id=Axn
BBC 1, http://xyt.186738613.xyz/Smartv.php?id=bbc1_antik
BBC 2, http://xyt.186738613.xyz/Smartv.php?id=bbc2_antik
BBC Earth HD, http://xyt.186738613.xyz/Smartv.php?id=bbcearth_twn
BBC Earth Lifestyle, http://xyt.186738613.xyz/Smartv.php?id=bbclifestyle_twn
BBC World News, http://xyt.186738613.xyz/Smartv.php?id=bbcworldnews_antik
Bloomberg News, http://xyt.186738613.xyz/Smartv.php?id=bloomberg_twn
Boomerang, http://xyt.186738613.xyz/Smartv.php?id=Boomerang
CBBC, http://xyt.186738613.xyz/Smartv.php?id=cbbc_antik
CBeebies, http://xyt.186738613.xyz/Smartv.php?id=Cbeebies
CGTN, http://xyt.186738613.xyz/Smartv.php?id=CGTN
CNBC, http://xyt.186738613.xyz/Smartv.php?id=cnbc_twn
Channel 4, http://xyt.186738613.xyz/Smartv.php?id=channel4_antik
DW (Deutsch), http://xyt.186738613.xyz/Smartv.php?id=dw_twn
Euronews, http://xyt.186738613.xyz/Smartv.php?id=euronews_antik
France 24, http://xyt.186738613.xyz/Smartv.php?id=france24_twn
Freesports, http://xyt.186738613.xyz/Smartv.php?id=freesports_antik
HBO HD, http://xyt.186738613.xyz/Smartv.php?id=Hbo
HGTV, http://xyt.186738613.xyz/Smartv.php?id=HGTV
History, http://xyt.186738613.xyz/Smartv.php?id=History
Hits Movie, http://xyt.186738613.xyz/Smartv.php?id=Hitsmovie
Kids TV, http://xyt.186738613.xyz/Smartv.php?id=KidsTV
MTV Live, http://xyt.186738613.xyz/Smartv.php?id=mtvhd_twn
More4, http://xyt.186738613.xyz/Smartv.php?id=more4_antik
NHK World, http://xyt.186738613.xyz/Smartv.php?id=nhkworld_japan
NatGeo HD, http://xyt.186738613.xyz/Smartv.php?id=Natgeo
NatGeo Wild HD, http://xyt.186738613.xyz/Smartv.php?id=Natgeowild
Nick Jr, http://xyt.186738613.xyz/Smartv.php?id=Nickjr
Nickelodeon, http://xyt.186738613.xyz/Smartv.php?id=Nickelodeon
Pick TV, http://xyt.186738613.xyz/Smartv.php?id=picktv_antik
Skynews, http://xyt.186738613.xyz/Smartv.php?id=skynews_antik
Skysports Arena, http://xyt.186738613.xyz/Smartv.php?id=tiankongarena
Skysports Cricket, http://xyt.186738613.xyz/Smartv.php?id=tiankongcricket
Skysports EPL, http://xyt.186738613.xyz/Smartv.php?id=tiankongepl
Skysports F1, http://xyt.186738613.xyz/Smartv.php?id=tiankongf1
Skysports Football, http://xyt.186738613.xyz/Smartv.php?id=tiankongfootball
Skysports Golf, http://xyt.186738613.xyz/Smartv.php?id=tiankonggolf
Skysports Main Event, http://xyt.186738613.xyz/Smartv.php?id=tiankongmain
Skysports News, http://xyt.186738613.xyz/Smartv.php?id=tiankongnews
Star Movies HD, http://xyt.186738613.xyz/Smartv.php?id=starmovies_raj
TLC, http://xyt.186738613.xyz/Smartv.php?id=Tlc
Thrill, http://xyt.186738613.xyz/Smartv.php?id=Thrill
Warner TV, http://xyt.186738613.xyz/Smartv.php?id=WarnerTV
itv 1, http://xyt.186738613.xyz/Smartv.php?id=itv1_antik
itv 2, http://xyt.186738613.xyz/Smartv.php?id=itv2_antik
越南 Vietnam,#genre#
ANTV, http://xyt.186738613.xyz/Smartv.php?id=viet_antv
BPTV 2, http://xyt.186738613.xyz/Smartv.php?id=viet_bptv2
BRT HD, http://xyt.186738613.xyz/Smartv.php?id=viet_brt
Ca Mau TV, http://xyt.186738613.xyz/Smartv.php?id=viet_camautv
Danang TV1 HD, http://xyt.186738613.xyz/Smartv.php?id=viet_danangtv1
Danang TV2 HD, http://xyt.186738613.xyz/Smartv.php?id=viet_danangtv2
HBTV HD, http://xyt.186738613.xyz/Smartv.php?id=viet_hbtv
HTV 7, http://xyt.186738613.xyz/Smartv.php?id=viet_htv7
HTV 9, http://xyt.186738613.xyz/Smartv.php?id=viet_htv9
PTTH 1, http://xyt.186738613.xyz/Smartv.php?id=viet_ptth1
VTV 1, http://xyt.186738613.xyz/Smartv.php?id=viet_vtv1
VTV 7, http://xyt.186738613.xyz/Smartv.php?id=viet_vtv7
韓國 Korea,#genre#
All the Kpop, http://xyt.186738613.xyz/Smartv.php?id=allthekpop_korea
Apps TV, http://xyt.186738613.xyz/Smartv.php?id=appongoogle_korea
Arirang HD, http://xyt.186738613.xyz/Smartv.php?id=arirang_korea
CBS, http://xyt.186738613.xyz/Smartv.php?id=cbs_korea
CGNTV, http://xyt.186738613.xyz/Smartv.php?id=cgntv_korea
EBS 1, http://xyt.186738613.xyz/Smartv.php?id=ebs1_korea
EBS Kids, http://xyt.186738613.xyz/Smartv.php?id=ebskids_korea
EBS Plus2, http://xyt.186738613.xyz/Smartv.php?id=ebsplus2_korea
EBS2, http://xyt.186738613.xyz/Smartv.php?id=ebs2_korea
J the Kpop, http://xyt.186738613.xyz/Smartv.php?id=jthekpop_korea
KBS World 24, http://xyt.186738613.xyz/Smartv.php?id=kbsworld24_korea
SBS Plus, http://xyt.186738613.xyz/Smartv.php?id=sbsplus_korea
YTN DMB, http://xyt.186738613.xyz/Smartv.php?id=ytndmb_korea
YTN Korean, http://xyt.186738613.xyz/Smartv.php?id=ytnkorean_korea
YTN Science, http://xyt.186738613.xyz/Smartv.php?id=ytnscience_korea
YTN, http://xyt.186738613.xyz/Smartv.php?id=ytn_korea
Yonhap News, http://xyt.186738613.xyz/Smartv.php?id=yonhapnews_korea
日本 Japan,#genre#
BS-TBS, http://xyt.186738613.xyz/Smartv.php?id=bstbs_japan
BSジャパン 181, http://xyt.186738613.xyz/Smartv.php?id=bs181_japan
BSフジ BS Fuji, http://xyt.186738613.xyz/Smartv.php?id=bsfuji_japan
CNA Japan, http://xyt.186738613.xyz/Smartv.php?id=cna_japan
JET 綜合, http://xyt.186738613.xyz/Smartv.php?id=jettv_japan
NHK Oaska, http://xyt.186738613.xyz/Smartv.php?id=nhkosaka_japan
NHK World, http://xyt.186738613.xyz/Smartv.php?id=nhkworld_japan
NHK-E, http://xyt.186738613.xyz/Smartv.php?id=nhke_japan
NHK-総合-2, http://xyt.186738613.xyz/Smartv.php?id=nhkg_japan
NHKBS1, http://xyt.186738613.xyz/Smartv.php?id=nhkbs1_japan
NHKBSプレミア Premium, http://xyt.186738613.xyz/Smartv.php?id=nhkpremium_japan
TOKYOMX, http://xyt.186738613.xyz/Smartv.php?id=tokyomx_japan
テレビ朝日 Asahi TV, http://xyt.186738613.xyz/Smartv.php?id=asahitv_japan
テレビ東京 Tokyo TV, http://xyt.186738613.xyz/Smartv.php?id=tokyotv_japan
